 | 64   | Dragonair          |  2.94824% | 1963   |  2.948% | 1493   |  2.765% | 
 | 65   | Unfezant           |  2.82058% | 1878   |  2.821% | 1565   |  2.899% | 
 | 66   | Staravia           |  2.79655% | 1862   |  2.797% | 1517   |  2.810% | 
 | 67   | Tropius            |  2.74398% | 1827   |  2.744% | 1406   |  2.604% | 
 | 68   | Shedinja           |  2.74398% | 1827   |  2.744% | 1369   |  2.536% | 
 | 69   | Magcargo           |  2.74098% | 1825   |  2.741% | 1589   |  2.943% | 
 | 70   | Duosion            |  2.56976% | 1711   |  2.570% | 1298   |  2.404% | 
 | 71   | Emolga             |  2.53822% | 1690   |  2.538% | 1455   |  2.695% | 
 | 72   | Whirlipede         |  2.44511% | 1628   |  2.445% | 1451   |  2.688% | 
 | 73   | Sandshrew          |  2.41507% | 1608   |  2.415% | 1438   |  2.664% | 
 | 74   | Ivysaur            |  2.33997% | 1558   |  2.340% | 1239   |  2.295% | 
 | 75   | Solrock            |  2.32946% | 1551   |  2.329% | 1373   |  2.543% | 
 | 76   | Volbeat            |  2.26488% | 1508   |  2.265% | 1284   |  2.378% | 
 | 77   | Wormadam-Trash     |  2.26337% | 1507   |  2.263% | 1343   |  2.488% | 
 | 78   | Marshtomp          |  2.20330% | 1467   |  2.203% | 1331   |  2.465% | 
 | 79   | Scraggy            |  2.16875% | 1444   |  2.169% | 1169   |  2.165% | 
 | 80   | Shelgon            |  2.15223% | 1433   |  2.152% | 1117   |  2.069% | 
 | 81   | Octillery          |  2.11919% | 1411   |  2.119% | 1104   |  2.045% | 
 | 82   | Seaking            |  1.88339% | 1254   |  1.883% | 1014   |  1.878% | 
 | 83   | Tentacool          |  1.80379% | 1201   |  1.804% | 999    |  1.850% | 
 | 84   | Furfrou            |  1.79778% | 1197   |  1.798% | 1012   |  1.875% | 
 | 85   | Fearow             |  1.78727% | 1190   |  1.787% | 992    |  1.837% | 
 | 86   | Walrein            |  1.76775% | 1177   |  1.768% | 956    |  1.771% | 
 | 87   | Politoed           |  1.67312% | 1114   |  1.673% | 879    |  1.628% | 
 | 88   | Munchlax           |  1.66862% | 1111   |  1.669% | 865    |  1.602% | 
 | 89   | Vanilluxe          |  1.65961% | 1105   |  1.660% | 874    |  1.619% | 
 | 90   | Pignite            |  1.58601% | 1056   |  1.586% | 876    |  1.623% | 
 | 91   | Wailord            |  1.55147% | 1033   |  1.551% | 800    |  1.482% | 
 | 92   | Hypno              |  1.53345% | 1021   |  1.533% | 793    |  1.469% | 
 | 93   | Dedenne            |  1.53044% | 1019   |  1.530% | 852    |  1.578% | 
 | 94   | Ariados            |  1.49740% | 997    |  1.497% | 900    |  1.667% | 
 | 95   | Hippopotas         |  1.47788% | 984    |  1.478% | 900    |  1.667% | 
 | 96   | Graveler           |  1.46586% | 976    |  1.466% | 882    |  1.634% | 
 | 97   | Pineco             |  1.44634% | 963    |  1.446% | 880    |  1.630% | 
 | 98   | Golduck            |  1.44634% | 963    |  1.446% | 747    |  1.384% | 
 | 99   | Maractus           |  1.41329% | 941    |  1.413% | 792    |  1.467% | 
 | 100  | Floette            |  1.38926% | 925    |  1.389% | 714    |  1.323% | 
 | 101  | Chimecho           |  1.36674% | 910    |  1.367% | 691    |  1.280% | 
