 | 64   | Meganium           |  4.07655% | 2258   |  4.077% | 1815   |  4.116% | 
 | 65   | Roselia            |  3.80574% | 2108   |  3.806% | 1763   |  3.998% | 
 | 66   | Glaceon            |  3.66131% | 2028   |  3.661% | 1497   |  3.395% | 
 | 67   | Slaking            |  3.59271% | 1990   |  3.593% | 1555   |  3.527% | 
 | 68   | Heatmor            |  3.49341% | 1935   |  3.493% | 1518   |  3.443% | 
 | 69   | Linoone            |  3.41758% | 1893   |  3.418% | 1422   |  3.225% | 
 | 70   | Serperior          |  3.38689% | 1876   |  3.387% | 1535   |  3.481% | 
 | 71   | Lumineon           |  3.37787% | 1871   |  3.378% | 1527   |  3.463% | 
 | 72   | Stunfisk           |  3.31468% | 1836   |  3.315% | 1557   |  3.531% | 
 | 73   | Stoutland          |  3.03123% | 1679   |  3.031% | 1331   |  3.019% | 
 | 74   | Simisear           |  3.00776% | 1666   |  3.008% | 1223   |  2.774% | 
 | 75   | Butterfree         |  2.96082% | 1640   |  2.961% | 1236   |  2.803% | 
 | 76   | Persian            |  2.95541% | 1637   |  2.955% | 1391   |  3.155% | 
 | 77   | Wigglytuff         |  2.93194% | 1624   |  2.932% | 1258   |  2.853% | 
 | 78   | Victreebel         |  2.92652% | 1621   |  2.927% | 1294   |  2.935% | 
 | 79   | Magcargo           |  2.84347% | 1575   |  2.843% | 1320   |  2.994% | 
 | 80   | Dedenne            |  2.82181% | 1563   |  2.822% | 1168   |  2.649% | 
 | 81   | Tropius            |  2.81639% | 1560   |  2.816% | 1219   |  2.765% | 
 | 82   | Sawsbuck           |  2.79112% | 1546   |  2.791% | 1154   |  2.617% | 
 | 83   | Relicanth          |  2.77667% | 1538   |  2.777% | 1243   |  2.819% | 
 | 84   | Simipour           |  2.74418% | 1520   |  2.744% | 1140   |  2.585% | 
 | 85   | Wartortle          |  2.72612% | 1510   |  2.726% | 1204   |  2.730% | 
 | 86   | Monferno           |  2.58530% | 1432   |  2.585% | 1266   |  2.871% | 
 | 87   | Jumpluff           |  2.52212% | 1397   |  2.522% | 1106   |  2.508% | 
 | 88   | Whiscash           |  2.50226% | 1386   |  2.502% | 1069   |  2.424% | 
 | 89   | Octillery          |  2.49865% | 1384   |  2.499% | 1022   |  2.318% | 
 | 90   | Regigigas          |  2.40838% | 1334   |  2.408% | 1072   |  2.431% | 
 | 91   | Emolga             |  2.39393% | 1326   |  2.394% | 1121   |  2.542% | 
 | 92   | Seviper            |  2.39393% | 1326   |  2.394% | 1021   |  2.315% | 
 | 93   | Hypno              |  2.35783% | 1306   |  2.358% | 1037   |  2.352% | 
 | 94   | Golduck            |  2.35060% | 1302   |  2.351% | 1008   |  2.286% | 
 | 95   | Frogadier          |  2.30186% | 1275   |  2.302% | 967    |  2.193% | 
 | 96   | Shedinja           |  2.26936% | 1257   |  2.269% | 861    |  1.953% | 
 | 97   | Politoed           |  2.13757% | 1184   |  2.138% | 961    |  2.179% | 
 | 98   | Swalot             |  2.10868% | 1168   |  2.109% | 972    |  2.204% | 
 | 99   | Swanna             |  2.08341% | 1154   |  2.083% | 903    |  2.048% | 
 | 100  | Prinplup           |  2.05633% | 1139   |  2.056% | 1013   |  2.297% | 
 | 101  | Raticate           |  1.98050% | 1097   |  1.981% | 842    |  1.910% | 
 | 102  | Huntail            |  1.97147% | 1092   |  1.971% | 848    |  1.923% | 
 | 103  | Vanilluxe          |  1.92454% | 1066   |  1.925% | 809    |  1.835% | 
 | 104  | Machoke            |  1.83968% | 1019   |  1.840% | 879    |  1.993% | 
 | 105  | Dunsparce          |  1.82163% | 1009   |  1.822% | 756    |  1.714% | 
 | 106  | Wailord            |  1.80357% | 999    |  1.804% | 752    |  1.705% | 
 | 107  | Noctowl            |  1.77830% | 985    |  1.778% | 726    |  1.646% | 
 | 108  | Walrein            |  1.72414% | 955    |  1.724% | 758    |  1.719% | 
 | 109  | Electabuzz         |  1.71511% | 950    |  1.715% | 780    |  1.769% | 
 | 110  | Solrock            |  1.69345% | 938    |  1.693% | 824    |  1.869% | 
 | 111  | Bibarel            |  1.67900% | 930    |  1.679% | 722    |  1.637% | 
 | 112  | Girafarig          |  1.62665% | 901    |  1.627% | 666    |  1.510% | 
 | 113  | Magmar             |  1.62304% | 899    |  1.623% | 713    |  1.617% | 
 | 114  | Masquerain         |  1.61220% | 893    |  1.612% | 789    |  1.789% | 
 | 115  | Clefairy           |  1.59776% | 885    |  1.598% | 689    |  1.563% | 
 | 116  | Bellossom          |  1.55082% | 859    |  1.551% | 674    |  1.529% | 
 | 117  | Maractus           |  1.53638% | 851    |  1.536% | 674    |  1.529% | 
 | 118  | Fearow             |  1.52555% | 845    |  1.526% | 647    |  1.467% | 
 | 119  | Unfezant           |  1.52374% | 844    |  1.524% | 674    |  1.529% | 
 | 120  | Metang             |  1.48583% | 823    |  1.486% | 693    |  1.572% | 
 | 121  | Murkrow            |  1.45694% | 807    |  1.457% | 632    |  1.433% | 
 | 122  | Kricketune         |  1.45153% | 804    |  1.452% | 715    |  1.622% | 
 | 123  | Corsola            |  1.44069% | 798    |  1.441% | 660    |  1.497% | 
 | 124  | Volbeat            |  1.37028% | 759    |  1.370% | 639    |  1.449% | 
 | 125  | Seaking            |  1.32876% | 736    |  1.329% | 582    |  1.320% | 
 | 126  | Wormadam-Trash     |  1.30529% | 723    |  1.305% | 668    |  1.515% | 
 | 127  | Dustox             |  1.29265% | 716    |  1.293% | 546    |  1.238% | 
 | 128  | Delibird           |  1.28182% | 710    |  1.282% | 575    |  1.304% | 
 | 129  | Beartic            |  1.27279% | 705    |  1.273% | 535    |  1.213% | 
 | 130  | Fraxure            |  1.26557% | 701    |  1.266% | 494    |  1.120% | 
 | 131  | Sandshrew          |  1.23488% | 684    |  1.235% | 595    |  1.349% | 
 | 132  | Simisage           |  1.21863% | 675    |  1.219% | 489    |  1.109% | 
 | 133  | Camerupt           |  1.20599% | 668    |  1.206% | 534    |  1.211% | 
 | 134  | Chimecho           |  1.16086% | 643    |  1.161% | 476    |  1.079% | 
 | 135  | Dragonair          |  1.15725% | 641    |  1.157% | 474    |  1.075% | 
 | 136  | Gourgeist-Small    |  1.10670% | 613    |  1.107% | 517    |  1.172% | 
 | 137  | Delcatty           |  1.10128% | 610    |  1.101% | 479    |  1.086% | 
 | 138  | Spinda             |  1.08864% | 603    |  1.089% | 488    |  1.107% | 
 | 139  | Vigoroth           |  1.07601% | 596    |  1.076% | 456    |  1.034% | 
 | 140  | Beautifly          |  1.04351% | 578    |  1.044% | 425    |  0.964% | 
 | 141  | Vespiquen          |  1.01101% | 560    |  1.011% | 418    |  0.948% | 
 | 142  | Klang              |  1.00199% | 555    |  1.002% | 459    |  1.041% | 
 | 143  | Servine            |  0.99476% | 551    |  0.995% | 434    |  0.984% | 
 | 144  | Farfetch'd         |  0.96949% | 537    |  0.969% | 403    |  0.914% | 
 | 145  | Dewgong            |  0.94241% | 522    |  0.942% | 416    |  0.943% | 
 | 146  | Furret             |  0.93880% | 520    |  0.939% | 427    |  0.968% | 
 | 147  | Whirlipede         |  0.92977% | 515    |  0.930% | 469    |  1.064% | 
 | 148  | Sudowoodo          |  0.88464% | 490    |  0.885% | 423    |  0.959% | 
 | 149  | Parasect           |  0.87019% | 482    |  0.870% | 374    |  0.848% | 
 | 150  | Sliggoo            |  0.84853% | 470    |  0.849% | 352    |  0.798% | 
 | 151  | Gabite             |  0.83950% | 465    |  0.840% | 378    |  0.857% | 
 | 152  | Lunatone           |  0.83409% | 462    |  0.834% | 365    |  0.828% | 
 | 153  | Hippopotas         |  0.78895% | 437    |  0.789% | 404    |  0.916% | 
 | 154  | Pachirisu          |  0.75645% | 419    |  0.756% | 348    |  0.789% | 
 | 155  | Mothim             |  0.73118% | 405    |  0.731% | 283    |  0.642% | 
 | 156  | Duosion            |  0.70590% | 391    |  0.706% | 309    |  0.701% | 
 | 157  | Stantler           |  0.70049% | 388    |  0.700% | 308    |  0.698% | 
 | 158  | Gourgeist          |  0.69327% | 384    |  0.693% | 328    |  0.744% | 
 | 159  | Wormadam-Sandy     |  0.66980% | 371    |  0.670% | 335    |  0.760% | 
 | 160  | Carnivine          |  0.66438% | 368    |  0.664% | 305    |  0.692% | 
 | 161  | Shelgon            |  0.65896% | 365    |  0.659% | 275    |  0.624% | 
 | 162  | Phione             |  0.65535% | 363    |  0.655% | 294    |  0.667% | 
 | 163  | Krokorok           |  0.64633% | 358    |  0.646% | 308    |  0.698% | 
 | 164  | Castform           |  0.63008% | 349    |  0.630% | 276    |  0.626% | 
 | 165  | Lampent            |  0.59397% | 329    |  0.594% | 255    |  0.578% | 
 | 166  | Illumise           |  0.58133% | 322    |  0.581% | 261    |  0.592% | 
 | 167  | Lairon             |  0.57231% | 317    |  0.572% | 281    |  0.637% | 
 | 168  | Pineco             |  0.57050% | 316    |  0.571% | 288    |  0.653% | 
 | 169  | Zweilous           |  0.55245% | 306    |  0.552% | 233    |  0.528% | 
 | 170  | Minun              |  0.52717% | 292    |  0.527% | 235    |  0.533% | 
 | 171  | Gourgeist-Large    |  0.52717% | 292    |  0.527% | 234    |  0.531% | 
 | 172  | Marshtomp          |  0.52537% | 291    |  0.525% | 265    |  0.601% | 
 | 173  | Vullaby            |  0.51634% | 286    |  0.516% | 235    |  0.533% | 
 | 174  | Tentacool          |  0.49106% | 272    |  0.491% | 219    |  0.497% | 
 | 175  | Quilladin          |  0.48204% | 267    |  0.482% | 222    |  0.503% | 
 | 176  | Meditite           |  0.46218% | 256    |  0.462% | 201    |  0.456% | 
 | 177  | Vibrava            |  0.45857% | 254    |  0.459% | 200    |  0.454% | 
 | 178  | Mantine            |  0.41885% | 232    |  0.419% | 197    |  0.447% | 
 | 179  | Ledian             |  0.40802% | 226    |  0.408% | 187    |  0.424% | 
 | 180  | Bayleef            |  0.37732% | 209    |  0.377% | 166    |  0.376% | 
 | 181  | Seadra             |  0.36649% | 203    |  0.366% | 156    |  0.354% | 
 | 182  | Pignite            |  0.36288% | 201    |  0.363% | 165    |  0.374% | 
 | 183  | Floette            |  0.36108% | 200    |  0.361% | 153    |  0.347% | 
 | 184  | Clamperl           |  0.35566% | 197    |  0.356% | 140    |  0.317% | 
 | 185  | Braixen            |  0.35566% | 197    |  0.356% | 151    |  0.342% | 
 | 186  | Sunflora           |  0.35566% | 197    |  0.356% | 150    |  0.340% | 
 | 187  | Cherrim            |  0.34122% | 189    |  0.341% | 130    |  0.295% | 
 | 188  | Staravia           |  0.33400% | 185    |  0.334% | 146    |  0.331% | 
 | 189  | Ivysaur            |  0.32316% | 179    |  0.323% | 134    |  0.304% | 
 | 190  | Plusle             |  0.31594% | 175    |  0.316% | 141    |  0.320% | 
 | 191  | Marill             |  0.30691% | 170    |  0.307% | 122    |  0.277% | 
 | 192  | Natu               |  0.27081% | 150    |  0.271% | 113    |  0.256% | 
 | 193  | Quilava            |  0.26359% | 146    |  0.264% | 118    |  0.268% | 
 | 194  | Munchlax           |  0.25997% | 144    |  0.260% | 111    |  0.252% | 
 | 195  | Eelektrik          |  0.25095% | 139    |  0.251% | 117    |  0.265% | 
 | 196  | Swadloon           |  0.24553% | 136    |  0.246% | 125    |  0.283% | 
 | 197  | Scraggy            |  0.24012% | 133    |  0.240% | 108    |  0.245% | 
 | 198  | Nidorino           |  0.23831% | 132    |  0.238% | 98     |  0.222% | 
 | 199  | Carvanha           |  0.22387% | 124    |  0.224% | 76     |  0.172% | 
 | 200  | Wobbuffet          |  0.22206% | 123    |  0.222% | 102    |  0.231% | 
 | 201  | Watchog            |  0.22206% | 123    |  0.222% | 85     |  0.193% | 
 | 202  | Yanma              |  0.21484% | 119    |  0.215% | 100    |  0.227% | 
 | 203  | Drilbur            |  0.20581% | 114    |  0.206% | 89     |  0.202% | 
 | 204  | Porygon            |  0.20401% | 113    |  0.204% | 90     |  0.204% | 
 | 205  | Charmeleon         |  0.20220% | 112    |  0.202% | 78     |  0.177% | 
 | 206  | Onix               |  0.18595% | 103    |  0.186% | 95     |  0.215% | 
 | 207  | Grovyle            |  0.18054% | 100    |  0.181% | 80     |  0.181% | 
 | 208  | Frillish           |  0.17151% | 95     |  0.172% | 74     |  0.168% | 
 | 209  | Lickitung          |  0.16429% | 91     |  0.164% | 76     |  0.172% | 
 | 210  | Nosepass           |  0.16248% | 90     |  0.162% | 83     |  0.188% | 
 | 211  | Yamask             |  0.15526% | 86     |  0.155% | 77     |  0.175% | 
 | 212  | Numel              |  0.15346% | 85     |  0.153% | 74     |  0.168% | 
 | 213  | Koffing            |  0.15165% | 84     |  0.152% | 75     |  0.170% | 
 | 214  | Spritzee           |  0.15165% | 84     |  0.152% | 63     |  0.143% | 
 | 215  | Unown              |  0.14624% | 81     |  0.146% | 63     |  0.143% | 
 | 216  | Anorith            |  0.14624% | 81     |  0.146% | 64     |  0.145% | 
 | 217  | Luvdisc            |  0.13360% | 74     |  0.134% | 59     |  0.134% | 
 | 218  | Trapinch           |  0.13179% | 73     |  0.132% | 56     |  0.127% | 
 | 219  | Pupitar            |  0.13179% | 73     |  0.132% | 52     |  0.118% | 
 | 220  | Flaaffy            |  0.12999% | 72     |  0.130% | 66     |  0.150% | 
 | 221  | Croconaw           |  0.12999% | 72     |  0.130% | 52     |  0.118% | 
 | 222  | Aipom              |  0.12818% | 71     |  0.128% | 52     |  0.118% | 
 | 223  | Cottonee           |  0.12818% | 71     |  0.128% | 61     |  0.138% | 
 | 224  | Mienfoo            |  0.12818% | 71     |  0.128% | 62     |  0.141% | 
 | 225  | Palpitoad          |  0.12277% | 68     |  0.123% | 52     |  0.118% | 
 | 226  | Sealeo             |  0.12096% | 67     |  0.121% | 57     |  0.129% | 
 | 227  | Swirlix            |  0.11916% | 66     |  0.119% | 50     |  0.113% | 
 | 228  | Wormadam           |  0.11193% | 62     |  0.112% | 43     |  0.098% | 
 | 229  | Gloom              |  0.10652% | 59     |  0.107% | 51     |  0.116% | 
 | 230  | Trubbish           |  0.09930% | 55     |  0.099% | 48     |  0.109% | 
 | 231  | Grotle             |  0.09749% | 54     |  0.097% | 48     |  0.109% | 
 | 232  | Dewott             |  0.09749% | 54     |  0.097% | 36     |  0.082% | 
 | 233  | Riolu              |  0.09749% | 54     |  0.097% | 45     |  0.102% | 
 | 234  | Baltoy             |  0.09207% | 51     |  0.092% | 47     |  0.107% | 
 | 235  | Eevee              |  0.09027% | 50     |  0.090% | 37     |  0.084% | 
 | 236  | Mantyke            |  0.08846% | 49     |  0.088% | 39     |  0.088% | 
 | 237  | Boldore            |  0.08846% | 49     |  0.088% | 44     |  0.100% | 
 | 238  | Diglett            |  0.08846% | 49     |  0.088% | 43     |  0.098% | 
 | 239  | Graveler           |  0.08846% | 49     |  0.088% | 44     |  0.100% | 
 | 240  | Drifloon           |  0.08666% | 48     |  0.087% | 42     |  0.095% | 
 | 241  | Bronzor            |  0.08124% | 45     |  0.081% | 38     |  0.086% | 
 | 242  | Nuzleaf            |  0.07944% | 44     |  0.079% | 34     |  0.077% | 
 | 243  | Snover             |  0.07763% | 43     |  0.078% | 38     |  0.086% | 
 | 244  | Torchic            |  0.07763% | 43     |  0.078% | 39     |  0.088% | 
 | 245  | Slowpoke           |  0.07583% | 42     |  0.076% | 31     |  0.070% | 
 | 246  | Dwebble            |  0.07583% | 42     |  0.076% | 36     |  0.082% | 
 | 247  | Foongus            |  0.07402% | 41     |  0.074% | 31     |  0.070% | 
 | 248  | Lombre             |  0.07402% | 41     |  0.074% | 36     |  0.082% | 
 | 249  | Pancham            |  0.07041% | 39     |  0.070% | 30     |  0.068% | 
 | 250  | Nidorina           |  0.07041% | 39     |  0.070% | 33     |  0.075% | 
 | 251  | Honedge            |  0.06860% | 38     |  0.069% | 35     |  0.079% | 
 | 252  | Abra               |  0.06319% | 35     |  0.063% | 25     |  0.057% | 
 | 253  | Weepinbell         |  0.06138% | 34     |  0.061% | 26     |  0.059% | 
 | 254  | Magikarp           |  0.06138% | 34     |  0.061% | 23     |  0.052% | 
 | 255  | Shellder           |  0.05958% | 33     |  0.060% | 26     |  0.059% | 
 | 256  | Aron               |  0.05777% | 32     |  0.058% | 28     |  0.063% | 
 | 257  | Poliwhirl          |  0.05416% | 30     |  0.054% | 27     |  0.061% | 
 | 258  | Magnemite          |  0.05236% | 29     |  0.052% | 23     |  0.052% | 
 | 259  | Omanyte            |  0.05236% | 29     |  0.052% | 28     |  0.063% | 
 | 260  | Pidgeotto          |  0.05236% | 29     |  0.052% | 21     |  0.048% | 
 | 261  | Jigglypuff         |  0.05055% | 28     |  0.051% | 24     |  0.054% | 
 | 262  | Staryu             |  0.04875% | 27     |  0.049% | 24     |  0.054% | 
 | 263  | Bunnelby           |  0.04694% | 26     |  0.047% | 25     |  0.057% | 
 | 264  | Tranquill          |  0.04694% | 26     |  0.047% | 18     |  0.041% | 
 | 265  | Archen             |  0.04513% | 25     |  0.045% | 21     |  0.048% | 
 | 266  | Mankey             |  0.04333% | 24     |  0.043% | 19     |  0.043% | 
 | 267  | Cranidos           |  0.04333% | 24     |  0.043% | 21     |  0.048% | 
 | 268  | Growlithe          |  0.04152% | 23     |  0.042% | 18     |  0.041% | 
 | 269  | Shelmet            |  0.03972% | 22     |  0.040% | 20     |  0.045% | 
 | 270  | Cleffa             |  0.03791% | 21     |  0.038% | 5      |  0.011% | 
 | 271  | Zorua              |  0.03611% | 20     |  0.036% | 6      |  0.014% | 
 | 272  | Shieldon           |  0.03611% | 20     |  0.036% | 15     |  0.034% | 
 | 273  | Squirtle           |  0.03611% | 20     |  0.036% | 16     |  0.036% | 
 | 274  | Rattata            |  0.03611% | 20     |  0.036% | 16     |  0.036% | 
 | 275  | Zubat              |  0.03611% | 20     |  0.036% | 18     |  0.041% | 
 | 276  | Wynaut             |  0.03430% | 19     |  0.034% | 14     |  0.032% | 
 | 277  | Herdier            |  0.03430% | 19     |  0.034% | 13     |  0.029% | 
 | 278  | Larvesta           |  0.03069% | 17     |  0.031% | 17     |  0.039% | 
 | 279  | Glalie             |  0.03069% | 17     |  0.031% | 13     |  0.029% | 
 | 280  | Tirtouga           |  0.03069% | 17     |  0.031% | 16     |  0.036% | 
 | 281  | Stunky             |  0.03069% | 17     |  0.031% | 14     |  0.032% | 
 | 282  | Snubbull           |  0.02889% | 16     |  0.029% | 13     |  0.029% | 
 | 283  | Charmander         |  0.02889% | 16     |  0.029% | 14     |  0.032% | 
 | 284  | Gothorita          |  0.02708% | 15     |  0.027% | 12     |  0.027% | 
 | 285  | Phanpy             |  0.02708% | 15     |  0.027% | 13     |  0.029% | 
 | 286  | Loudred            |  0.02708% | 15     |  0.027% | 9      |  0.020% | 
 | 287  | Corphish           |  0.02708% | 15     |  0.027% | 11     |  0.025% | 
 | 288  | Surskit            |  0.02528% | 14     |  0.025% | 11     |  0.025% | 
 | 289  | Luxio              |  0.02528% | 14     |  0.025% | 11     |  0.025% | 
